date,mvrv_zscore_raw,mvrv_zscore,ma_200w_ratio_raw,ma_200w,monthly_rsi_raw,monthly_rsi,pi_cycle_ratio_raw,pi_cycle,puell_raw,puell,fear_greed_raw,fear_greed
2011-06-08,2.194861837873276,0,20.68885918527475,0,98.58684057590216,0,,50,,50,,50
2011-06-09,1.8812124770091057,0,19.362533499298838,0,98.58684057590216,0,,50,,50,,50
2011-06-10,1.2817207804297084,50,15.458809730370074,0,98.58684057590216,0,,50,,50,,50
2011-06-11,0.48753861587440306,50,9.242785788702113,0,98.58684057590216,0,,50,,50,,50
2011-06-12,0.6617899377613714,50,11.437516851859296,0,98.58684057590216,0,,50,,50,,50
2011-06-13,0.6640198562490024,50,11.480908448332181,0,98.58684057590216,0,,50,,50,,50
2011-06-14,0.5407136644415359,50,10.972837184938351,0,98.58684057590216,0,,50,,50,,50
2011-06-15,0.470401899912297,50,10.76427056314174,0,98.58684057590216,0,,50,,50,,50
2011-06-16,0.3499714887124714,50,9.657696200034582,0,98.58684057590216,0,,50,,50,,50
2011-06-17,0.18293137335021742,50,8.137161232709863,0,98.58684057590216,0,,50,,50,,50
2011-06-18,0.26536874137460453,50,8.6914942861381,0,98.58684057590216,0,,50,,50,,50
2011-06-19,0.2901462370262929,50,8.809097984239363,0,98.58684057590216,0,,50,,50,,50
2011-06-20,0.28210052632824606,50,8.610169992718372,0,98.58684057590216,0,,50,,50,,50
2011-06-21,0.2690836772257433,50,8.421125172388471,0,98.58684057590216,0,,50,,50,,50
2011-06-22,0.2646558503183845,50,8.241244850011306,0,98.58684057590216,0,,50,,50,,50
2011-06-23,0.25946899876694995,50,8.069878382913105,0,98.58684057590216,0,,50,,50,,50
2011-06-24,0.2523936626938742,50,7.906435295252843,0,98.58684057590216,0,,50,,50,,50
2011-06-25,0.2490056723399363,50,7.750378480416926,0,98.58684057590216,0,,50,,50,,50
2011-06-26,0.17406287739146045,50,7.112602775868704,0,98.58684057590216,0,,50,,50,,50
2011-06-27,0.17983673292563426,50,7.152308182372084,0,98.58684057590216,0,,50,,50,,50
2011-06-28,0.18154697643577875,50,7.113449063908288,0,98.58684057590216,0,,50,,50,,50
2011-06-29,0.1688501023077095,50,6.946972265399867,0,98.58684057590216,0,,50,,50,,50
2011-06-30,0.12328681594271106,50,6.564132705568749,0,99.27574265668645,0,,50,,50,,50
2011-07-01,0.08111719691354358,50,6.161164500755285,0,99.27574265668645,0,,50,,50,,50
2011-07-02,0.07945773806142023,50,6.057116183180739,0,99.27574265668645,0,1.4479262182457187,0,,50,,50
2011-07-03,0.08161608197233984,50,5.999589134599281,0,99.27574265668645,0,1.4487042928017673,0,,50,,50
2011-07-04,-0.007101094487474208,50,5.310698206537703,0,99.27574265668645,0,1.4492634242274305,0,,50,,50
2011-07-05,-0.05995182518902517,50,4.914996608206273,0,99.27574265668645,0,1.4497112714881875,0,,50,,50
2011-07-06,0.03797786016730974,50,5.5071867976077,0,99.27574265668645,0,1.4504307165913979,0,,50,,50
2011-07-07,0.04089453126452982,50,5.468164420039173,0,99.27574265668645,0,1.4511462094824203,0,,50,,50
2011-07-08,0.012361927004834457,50,5.221210315735094,0,99.27574265668645,0,1.4518392513432725,0,,50,,50
2011-07-09,0.016611792694803843,50,5.18952196108066,0,99.27574265668645,0,1.4525512556811273,0,,50,,50
2011-07-10,0.025697883314538393,50,5.214353432464834,0,99.27574265668645,0,1.453239357415303,0,,50,,50
2011-07-11,0.0065699132385766724,50,5.045160860197798,0,99.27574265668645,0,1.4538001478660638,0,,50,,50
2011-07-12,-0.010708390706931732,50,4.889752272185058,0,99.27574265668645,0,1.4542528991720474,0,,50,,50
2011-07-13,-0.01488971089552841,50,4.820668402649139,0,99.27574265668645,0,1.4546539778108003,0,,50,,50
2011-07-14,-0.014424936387935926,50,4.779256126357466,0,99.27574265668645,0,1.4550456990486416,0,,50,,50
2011-07-15,-0.026058540192326878,50,4.666105723661044,0,99.27574265668645,0,1.4554404879844962,0,,50,,50
2011-07-16,-0.031810247387143234,50,4.588750591358849,0,99.27574265668645,0,1.455866955952897,0,,50,,50
2011-07-17,-0.058020118560241606,50,4.395133917605507,0,99.27574265668645,0,1.4562636335604076,0,3.749856365074724,0,,50
2011-07-18,-0.013404778686749053,50,4.475555351870631,0,99.27574265668645,0,1.4566927272633223,0,3.7107330628615824,0,,50
2011-07-19,-0.004355758758776779,50,4.495985466185837,0,99.27574265668645,0,1.457136011829108,0,3.0459428461013798,0,,50
2011-07-20,-0.004932085960569777,50,4.407057131426652,0,99.27574265668645,0,1.4575565403487138,0,3.303640821575821,0,,50
2011-07-21,-0.009372819891761202,50,4.345751337963565,0,99.27574265668645,0,1.4579796821078383,0,3.2202038340002446,0,,50
2011-07-22,-0.004873325142988588,50,4.3339296458031775,0,99.27574265668645,0,1.4583919850484905,0,3.155186894386746,0,,50
2011-07-23,-0.006730099665769566,50,4.290114481201699,0,99.27574265668645,0,1.4587937921587624,0,3.02106379685862,0,,50
2011-07-24,0.009732535521330474,50,4.3479753650194874,0,99.27574265668645,0,1.459349796114004,0,3.403468786296787,0,,50
2011-07-25,0.010619989715777826,50,4.321749160331459,0,99.27574265668645,0,1.4598618883988461,0,3.4892726886080845,0,,50
2011-07-26,0.0004853281004811522,50,4.236806295093131,0,99.27574265668645,0,1.4603149454512,0,3.7216833245053524,0,,50
2011-07-27,-0.0009353771681514081,50,4.200606915230545,0,99.27574265668645,0,1.4607375637785958,0,3.5643992956173016,0,,50
2011-07-28,-0.022659783847727297,50,4.050365032020114,0,99.27574265668645,0,1.4611234785747467,0,3.134986135782408,0,,50
2011-07-29,-0.022598362958630512,50,4.023962153443736,0,99.27574265668645,0,1.4615165926270257,0,3.2886624321796174,0,,50
2011-07-30,-0.022563242715647178,50,4.000200572569805,0,99.27574265668645,0,1.4619079126767591,0,2.995794269248947,0,,50
2011-07-31,-0.032196987723627266,50,3.9202316919401134,0,82.88041954394869,0,1.4622289886171909,0,3.4306754280741023,0,,50
2011-08-01,-0.052158294136646306,50,3.788438942506241,0,82.88041954394869,0,1.462402651070872,0,3.326491596295084,0,,50
2011-08-02,-0.09802842948294396,50,3.530535429548007,0,82.88041954394869,0,1.4624255868817404,0,2.9337907594082613,0,,50
2011-08-03,-0.26013815906076065,50,2.672463987691731,0,82.88041954394869,0,1.4621125088345563,0,2.929980183605163,0,,50
2011-08-04,-0.17473090634387956,50,3.082110710469027,0,82.88041954394869,0,1.4619473105365919,0,2.3602271780518587,0,,50
2011-08-05,-0.23307510238891424,50,2.7720340539245756,0,82.88041954394869,0,1.461621095516407,0,2.1377571868924092,0,,50
2011-08-06,-0.3881712695666268,50,1.9789717291007696,0,82.88041954394869,0,1.4610047490784897,0,1.8762039709161187,0,,50
2011-08-07,-0.2967571333738191,50,2.4070806222298815,0,82.88041954394869,0,1.4604659721030804,0,2.137924736241351,0,,50
2011-08-08,-0.33220729010484423,50,2.19458909903469,0,82.88041954394869,0,1.4598296822999945,0,1.7283613189735123,0,,50
2011-08-09,-0.21143979188516437,50,2.7542142453467844,0,82.88041954394869,0,1.4594224519082337,0,1.885326100474207,0,,50
2011-08-10,-0.19690860786266262,50,2.810925659028788,0,82.88041954394869,0,1.458967736413306,0,2.310700117216635,0,,50
2011-08-11,-0.23276209388226113,50,2.6284892335564565,0,82.88041954394869,0,1.4582446186169342,0,2.3378549640012727,0,,50
2011-08-12,-0.2318873966771251,50,2.6216036452456417,0,82.88041954394869,0,1.457057904512008,0,2.44143910689833,0,,50
2011-08-13,-0.19925496935889636,50,2.761919428083256,0,82.88041954394869,0,1.456152453051457,0,1.6389738670712284,0,,50
2011-08-14,-0.15202750008184204,50,2.9685729879248997,0,82.88041954394869,0,1.455401740077642,0,1.9074233145741766,0,,50
2011-08-15,-0.1336535710708514,50,3.0416557661220494,0,82.88041954394869,0,1.4544645658715993,0,1.9057728594625218,0,,50
2011-08-16,-0.14314815703268202,50,2.9885847101096576,0,82.88041954394869,0,1.4533810419256443,0,2.3075985809853985,0,,50
2011-08-17,-0.14594723350497243,50,2.9661334886411765,0,82.88041954394869,0,1.451900472873111,0,2.002692835865366,0,,50
2011-08-18,-0.15289837343417434,50,2.923326515357055,0,82.88041954394869,0,1.449828989661309,0,2.192398793977106,0,,50
2011-08-19,-0.10572421912707092,50,3.125115669490032,0,82.88041954394869,0,1.4471654127467364,0,1.9678775285483818,0,,50
2011-08-20,-0.11909892489318284,50,3.0528553797189444,0,82.88041954394869,0,1.4449539087186136,0,3.1037430459857434,0,,50
2011-08-21,-0.1257241249619764,50,3.009582199366724,0,82.88041954394869,0,1.4426552828141994,0,2.527270885877323,0,,50
2011-08-22,-0.1518615821760405,50,2.8810449690943583,0,82.88041954394869,0,1.440184976421978,0,2.3757426138881743,0,,50
2011-08-23,-0.15203374476192458,50,2.8666749340074014,0,82.88041954394869,0,1.4376994908847476,0,3.2161415446162227,0,,50
2011-08-24,-0.15519536951785995,50,2.841311718652115,0,82.88041954394869,0,1.4353111078203553,0,1.8752803457082448,0,,50
2011-08-25,-0.2380481060874208,50,2.4859533618651675,0,82.88041954394869,0,1.432719878726622,0,1.8771623526876176,0,,50
2011-08-26,-0.32191338103747047,50,2.1105604578219057,0,82.88041954394869,0,1.4298379177449576,0,1.8875305374622346,0,,50
2011-08-27,-0.2644782644329089,50,2.2257528761217724,0,82.88041954394869,0,1.4268239537201923,0,1.4258576114354333,50,,50
2011-08-28,-0.23775281787424843,50,2.330554134453338,0,82.88041954394869,0,1.4239275998927603,0,1.2631015127869438,50,,50
2011-08-29,-0.24273964096867767,50,2.3051487948962803,0,82.88041954394869,0,1.419217012051061,0,1.5158843643894682,0,,50
2011-08-30,-0.25198492632565744,50,2.2592576410161516,0,82.88041954394869,0,1.4147535262412918,0,1.627451030544264,0,,50
2011-08-31,-0.2896441305258821,50,2.096983016128017,0,62.44815387237518,50,1.409391519695765,0,1.6841909910523405,0,,50
2011-09-01,-0.28684293735034305,50,2.1003159222555534,0,62.44815387237518,50,1.402319351325516,0,1.349813916431795,50,,50
2011-09-02,-0.26305896218980146,50,2.192682845876326,0,62.44815387237518,50,1.396464710753184,0,1.5806622478816985,0,,50
2011-09-03,-0.27379378622086825,50,2.1430343292176914,0,62.44815387237518,50,1.3907328728212236,0,1.4451923307152434,50,,50
2011-09-04,-0.28885000185877113,50,2.075179966995834,0,62.44815387237518,50,1.3841051755077567,0,1.3370948903857884,50,,50
2011-09-05,-0.32590163112686804,50,1.9175894734830323,0,62.44815387237518,50,1.3780728290558646,0,1.5613342800151353,0,,50
2011-09-06,-0.3715894177597705,50,1.7250654600760038,0,62.44815387237518,50,1.372475854559437,0,1.511457337443266,0,,50
2011-09-07,-0.3512194375852245,50,1.801319891245557,0,62.44815387237518,50,1.3668432383232587,0,1.4339029647568649,50,,50
2011-09-08,-0.3802787684449149,50,1.6766812145467878,0,62.44815387237518,50,1.3624038685659488,0,1.1150542686222236,50,,50
2011-09-09,-0.4855143726588775,50,1.251270441240989,0,62.44815387237518,50,1.3573359961338385,0,1.3157137467365188,50,,50
2011-09-10,-0.5003364695635067,100,1.1895256986701475,50,62.44815387237518,50,1.3516730850772203,0,1.0694159131451089,50,,50
2011-09-11,-0.4149120480313859,50,1.4663029330402284,0,62.44815387237518,50,1.3458621517445595,0,0.9095603769275171,50,,50
2011-09-12,-0.3983571497235609,50,1.5239602578025346,0,62.44815387237518,50,1.339808559231499,0,1.1835626121316085,50,,50
2011-09-13,-0.41625982435762665,50,1.4503227628873785,0,62.44815387237518,50,1.3326667183759056,0,1.1464758355808082,50,,50
2011-09-14,-0.42938434958669436,50,1.397745452194884,0,62.44815387237518,50,1.3253447013591257,0,1.0555458192966407,50,,50
2011-09-15,-0.47700237899804926,50,1.2149201864768406,0,62.44815387237518,50,1.3181946731262568,0,1.3157886377333616,50,,50
2011-09-16,-0.4787076713689856,50,1.2052063865155243,0,62.44815387237518,50,1.3112454448508322,0,0.7463492631143799,50,,50
2011-09-17,-0.48209494804519976,50,1.190732314952661,50,62.44815387237518,50,1.3042779660637107,0,0.7981083358499454,50,,50
2011-09-18,-0.4512180178927781,50,1.30486317691998,0,62.44815387237518,50,1.297075514647776,0,0.9343877017571921,50,,50
2011-09-19,-0.43188350299559514,50,1.3743372214072187,0,62.44815387237518,50,1.2900169639115238,0,0.7163680932209018,50,,50
2011-09-20,-0.3899365879111091,50,1.5283715901144532,0,62.44815387237518,50,1.282284906054123,0,0.9014258806432822,50,,50
2011-09-21,-0.42627593031605887,50,1.3904500392834782,0,62.44815387237518,50,1.2735289130418734,0,1.0606410686026553,50,,50
2011-09-22,-0.4337368632192662,50,1.3590046335255503,0,62.44815387237518,50,1.2615736169934513,0,1.0327277115499416,50,,50
2011-09-23,-0.4275398130148801,50,1.379726456090116,0,62.44815387237518,50,1.2460552699161638,0,0.836986895172427,50,,50
2011-09-24,-0.43441593568335113,50,1.3524528605788957,0,62.44815387237518,50,1.232217653600236,0,0.8574309826892209,50,,50
2011-09-25,-0.4400316872718006,50,1.3225426108580562,0,62.44815387237518,50,1.2167699284502633,0,0.8669134868688837,50,,50
2011-09-26,-0.47116893137394567,50,1.206253430974576,0,62.44815387237518,50,1.196971612320269,0,0.8390577744071357,50,,50
2011-09-27,-0.4683504355685937,50,1.2148938007329584,0,62.44815387237518,50,1.1721033363772762,0,0.7694690879849849,50,,50
2011-09-28,-0.47799680375131187,50,1.1778665158799715,50,62.44815387237518,50,1.1475550433827377,0,0.7925002769704884,50,,50
2011-09-29,-0.4768133192810591,50,1.1809011567412169,50,62.44815387237518,50,1.1273603186920997,0,0.6528898594475064,50,,50
2011-09-30,-0.45199835149388873,50,1.2705884105028704,0,53.98395936914747,50,1.1156295237891287,0,0.6556437428452082,50,,50
2011-10-01,-0.45882474380097565,50,1.2428250640355998,0,53.98395936914747,50,1.1003021319756547,0,0.8697274095968209,50,,50
2011-10-02,-0.4601518842980349,50,1.2354971513717234,0,53.98395936914747,50,1.0844412924687852,0,0.7019622575594079,50,,50
2011-10-03,-0.45872444369588483,50,1.2387220496698035,0,53.98395936914747,50,1.0689227557195646,0,0.8235194203931263,50,,50
2011-10-04,-0.4629438361580493,50,1.221823499022709,0,53.98395936914747,50,1.0532859012881075,0,0.6238385197289833,50,,50
2011-10-05,-0.4674992167385729,50,1.2035882452557165,0,53.98395936914747,50,1.039057379937493,0,0.9800598799127069,50,,50
2011-10-06,-0.4777871284800754,50,1.1649915049668504,50,53.98395936914747,50,1.0270398953912263,0,0.6764964033030547,50,,50
2011-10-07,-0.5079513135558114,100,1.0530186118266003,50,53.98395936914747,50,1.0136857874372616,0,1.150369668622274,50,,50
2011-10-08,-0.5277329880967699,100,0.9804681077903001,100,53.98395936914747,50,0.9997479217245252,50,0.6098437859574706,50,,50
2011-10-09,-0.518291765764735,100,1.0125489946629096,50,53.98395936914747,50,0.9859176337404643,50,0.5958136306556264,50,,50
2011-10-10,-0.520266962129807,100,1.0035101043616699,50,53.98395936914747,50,0.9721487746667844,50,0.5623894412442971,50,,50
2011-10-11,-0.5242354928171001,100,0.9872753463211072,100,53.98395936914747,50,0.9584231949254254,50,0.5015169112680755,50,,50
2011-10-12,-0.5128182509576186,100,1.0259571388447322,50,53.98395936914747,50,0.9448288862777537,50,0.539510932229933,50,,50
2011-10-13,-0.5214688846262516,100,0.994140493769147,100,53.98395936914747,50,0.9312406703645277,50,0.45115863276356116,100,,50
2011-10-14,-0.5244707469467526,100,0.9816948101578095,100,53.98395936914747,50,0.9176999047527563,50,0.6859416092445961,50,,50
2011-10-15,-0.5344975986209112,100,0.9451292449473109,100,53.98395936914747,50,0.9051494724379506,50,0.5712033633216662,50,,50
2011-10-16,-0.5499704317400044,100,0.889288901954441,100,53.98395936914747,50,0.8922272037961676,100,0.5210130620300523,50,,50
2011-10-17,-0.6201092672908035,100,0.6364179189616215,100,53.98395936914747,50,0.878786068365806,100,0.4825337287534741,100,,50
2011-10-18,-0.6306348053293922,100,0.5977483414256676,100,53.98395936914747,50,0.8654096616767573,100,0.48542365471056326,100,,50
2011-10-19,-0.6440547850261019,100,0.5476955956913263,100,53.98395936914747,50,0.8525554022046472,100,0.39663802508600615,100,,50
2011-10-20,-0.6339338292670902,100,0.5825276401642314,100,53.98395936914747,50,0.8404522174170587,100,0.30885160964069014,100,,50
2011-10-21,-0.6185998591800905,100,0.6359321665533065,100,53.98395936914747,50,0.8285083941243188,100,0.31678275455588584,100,,50
2011-10-22,-0.5767579682606278,100,0.7811500617836821,100,53.98395936914747,50,0.8168328910350323,100,0.2850918980886106,100,,50
2011-10-23,-0.5771406090051875,100,0.7796069150467914,100,53.98395936914747,50,0.8065229880093036,100,0.37000089027988187,100,,50
2011-10-24,-0.6211436377216586,100,0.6253639211236095,100,53.98395936914747,50,0.7966928496194529,100,0.4347242297517412,100,,50
2011-10-25,-0.6010921524512668,100,0.6949736175875485,100,53.98395936914747,50,0.785514119939389,100,0.4388988453993791,100,,50
2011-10-26,-0.6020442350295806,100,0.6893771664332706,100,53.98395936914747,50,0.7742912664817462,100,0.3555764721922982,100,,50
2011-10-27,-0.5828246465758375,100,0.7562659705591895,100,53.98395936914747,50,0.7636330748122463,100,0.2956044522117692,100,,50
2011-10-28,-0.5732234468940534,100,0.7899548417777461,100,53.98395936914747,50,0.7530147553831805,100,0.3292734909424181,100,,50
2011-10-29,-0.5452617199335337,100,0.8869493678773047,100,53.98395936914747,50,0.7424027959284805,100,0.3974283714951561,100,,50
2011-10-30,-0.5674621091049541,100,0.809798496264549,100,53.98395936914747,50,0.7319514926256236,100,0.4274145783110101,100,,50
2011-10-31,-0.5667018193049135,100,0.8120359875494315,100,49.538209178567435,50,0.7217747306922278,100,0.4886240183163558,100,,50
2011-11-01,-0.5731942063823166,100,0.7889888270176791,100,49.538209178567435,50,0.7116124097427409,100,0.5173827238348134,50,,50
2011-11-02,-0.5665066487224139,100,0.8104117946946783,100,49.538209178567435,50,0.7015052592059301,100,0.5285948380805238,50,,50
2011-11-03,-0.5726468966679717,100,0.7889876478007554,100,49.538209178567435,50,0.6915590418325013,100,0.42814393785496013,100,,50
2011-11-04,-0.5758372104574029,100,0.7773500930831441,100,49.538209178567435,50,0.6817015154733244,100,0.5494159377960625,50,,50
2011-11-05,-0.5858750633114731,100,0.7422996516976084,100,49.538209178567435,50,0.6721855618273056,100,0.5612308873749551,50,,50
2011-11-06,-0.5868139063570146,100,0.7389413653499365,100,49.538209178567435,50,0.6623779957967023,100,0.4883516501649039,100,,50
2011-11-07,-0.5826671589881472,100,0.7530579974473188,100,49.538209178567435,50,0.6524666463094472,100,0.40722706061695524,100,,50
2011-11-08,-0.5794644572132277,100,0.7631205752776419,100,49.538209178567435,50,0.6427233313148011,100,0.683355315757858,50,,50
2011-11-09,-0.5827096268676951,100,0.7293282689401603,100,49.538209178567435,50,0.6329955504744191,100,0.7975327449781054,50,,50
2011-11-10,-0.5872105043670575,100,0.7140492464086002,100,49.538209178567435,50,0.6231906915260798,100,0.45199470149901555,100,,50
2011-11-11,-0.5711571268596219,100,0.7672009622734444,100,49.538209178567435,50,0.6135338866790452,100,0.3578905851737721,100,,50
2011-11-12,-0.574223228285231,100,0.756994482055678,100,49.538209178567435,50,0.6036273607919851,100,0.6615621268686618,50,,50
2011-11-13,-0.5769992156611643,100,0.7475895952342264,100,49.538209178567435,50,0.5936918708260666,100,0.46248688379971736,100,,50
2011-11-14,-0.6336115834998993,100,0.5573074064412646,100,49.538209178567435,50,0.5835055586998361,100,0.46668472422968166,100,,50
2011-11-15,-0.6259926236957221,100,0.5824035731283297,100,49.538209178567435,50,0.5733847886568502,100,0.4989613929394901,100,,50
2011-11-16,-0.5964640254027693,100,0.6391516373462969,100,49.538209178567435,50,0.5637268308728098,100,0.3563131106521578,100,,50
2011-11-17,-0.6168980135481608,100,0.5724742984601471,100,49.538209178567435,50,0.5539409899485366,100,0.3569204142860538,100,,50
2011-11-18,-0.6292183618521665,100,0.5292706920796864,100,49.538209178567435,50,0.5440585369467417,100,0.33473850599898564,100,,50
2011-11-19,-0.6212021917348994,100,0.5545134980363028,100,49.538209178567435,50,0.5343721666911623,100,0.28752744086935783,100,,50
2011-11-20,-0.620994957565877,100,0.5546479166705207,100,49.538209178567435,50,0.5249931250600202,100,0.3682052008525259,100,,50
2011-11-21,-0.6145925668714285,100,0.5747644950048181,100,49.538209178567435,50,0.5163325943713822,100,0.42923112260112595,100,,50
2011-11-22,-0.6109068755870136,100,0.5859915853496641,100,49.538209178567435,50,0.5101056304811391,100,0.4658956149859202,100,,50
2011-11-23,-0.6100353615467248,100,0.5884668517692285,100,49.538209178567435,50,0.5026923938603897,100,0.3246130017308894,100,,50
2011-11-24,-0.6013492386312853,100,0.6163581946946892,100,49.538209178567435,50,0.496189241100273,100,0.2757661853964799,100,,50
2011-11-25,-0.5966086546264717,100,0.6313044831333939,100,49.538209178567435,50,0.49197848451346443,100,0.333400241687859,100,,50
2011-11-26,-0.5976929216731804,100,0.6256151933439372,100,49.538209178567435,50,0.4865238247867917,100,0.30999974847592904,100,,50
2011-11-27,-0.5970875323790816,100,0.6275442509209825,100,49.538209178567435,50,0.4816710579971367,100,0.2913306955545592,100,,50
2011-11-28,-0.5895276131865931,100,0.6441325788822105,100,49.538209178567435,50,0.4752282231868521,100,0.3268249448588294,100,,50
2011-11-29,-0.572223247839208,100,0.6994196749750865,100,49.538209178567435,50,0.46872718641647726,100,0.4570150969024086,100,,50
2011-11-30,-0.5557143249747435,100,0.7526327325545623,100,48.84854346061369,50,0.4628542208991598,100,0.5965122632058693,50,,50
2011-12-01,-0.5463365794102482,100,0.7825462596131101,100,48.84854346061369,50,0.45705484035993027,100,0.8418817397405991,50,,50
2011-12-02,-0.544825946693441,100,0.7874015643576447,100,48.84854346061369,50,0.45083769014284747,100,0.513412040399702,50,,50
2011-12-03,-0.5681682364427469,100,0.7124954828652723,100,48.84854346061369,50,0.4438226263396728,100,0.7015442153027999,50,,50
2011-12-04,-0.5667975169996836,100,0.7169225086070796,100,48.84854346061369,50,0.4365750976261878,100,0.4872175368395699,100,,50
2011-12-05,-0.5620712795391114,100,0.7313214382779079,100,48.84854346061369,50,0.4294956549495563,100,0.767478407177829,50,,50
